Tamaño de matriz,Tiempo de ejecución (ms),Suma total
3636,29.718,59474400
3637,28.41,59518565
3638,33.561,59542681
3639,26.321,59598406
3640,27.4426,59622200
3641,30.9635,59657224
3642,49.3965,59711643
3643,30.3076,59718881
3644,30.8876,59746108
3645,28.0385,59786919
3646,27.6275,59805001
3647,40.8569,59862460
3648,29.6418,59890231
3649,28.4223,59928221
3650,26.8024,59946745
3651,30.0599,59972921
3652,26.3688,60007890
3653,41.4913,60039878
3654,27.6767,60074731
3655,27.0169,60136078
3656,24.2701,60140779
3657,32.447,60176535
3658,41.5315,60218917
3659,27.4925,60239225
3660,27.9025,60279283
3661,34.8996,60310277
3662,29.9156,60370903
3663,26.9555,60387542
3664,28.5846,60407028
3665,27.5766,60457775
3666,25.8435,60475447
3667,26.0529,60489855
3668,24.5968,60554418
3669,36.9287,60578278
3670,36.9684,60619770
3671,25.9884,60642696
3672,25.7091,60673560
3673,26.8386,60711964
3674,27.2867,60742496
3675,38.8019,60773396
3676,24.1011,60828476
3677,24.1468,60843980
3678,36.0084,60872116
3679,25.1566,60893333
3680,39.1793,60952364
3681,25.5206,60974007
3682,38.2322,60993239
3683,33.7279,61043106
3684,36.2158,61055651
3685,25.8353,61085467
3686,35.3556,61144953
3687,37.4435,61171716
3688,38.117,61204477
3689,34.6486,61253043
3690,33.2041,61269371
3691,30.6859,61299881
3692,35.2664,61349993
3693,38.8319,61365896
3694,36.8069,61389129
3695,37.0501,61427859
3696,35.5348,61481909
3697,37.1922,61494232
3698,36.2605,61550065
3699,37.3368,61565010
3700,33.8265,61616351
3701,32.6358,61627808
3702,38.6035,61665523
3703,35.8388,61704747
3704,35.828,61752403
3705,31.8115,61760797
3706,50.3635,61805855
3707,51.549,61823804
3708,49.2596,61870637
3709,33.1829,61919611
3710,37.5944,61937874
3711,33.5908,61966893
3712,33.6166,61997489
3713,44.8648,62038771
3714,47.7665,62070154
3715,45.983,62099139
3716,39.636,62150511
3717,47.9856,62156967
3718,35.8642,62198768
3719,33.1403,62251818
3720,32.0945,62246707
3721,25.719,62277456
3722,45.1918,62335596
3723,47.7625,62360464
3724,32.4452,62396940
3725,28.5508,62459341
3726,27.8401,62494025
3727,32.1716,62502263
3728,48.4729,62540455
3729,45.0307,62579119
3730,31.6048,62627079
3731,30.3081,62647521
3732,29.5059,62672835
3733,46.567,62726409
3734,47.3082,62728968
3735,44.4729,62775770
3736,43.312,62797874
3737,39.4058,62829709
3738,43.1631,62893130
3739,31.868,62910401
3740,30.7003,62942140
3741,30.5301,62979445
3742,40.763,63011891
3743,26.4032,63063678
3744,45.9077,63072072
3745,43.1246,63109928
3746,51.7875,63142508
3747,40.3771,63180979
3748,36.5182,63204384
3749,36.3026,63250287
3750,40.0653,63260558
3751,42.3866,63318911
3752,40.1004,63343467
3753,42.5329,63383676
3754,36.9951,63420852
3755,40.304,63466393
3756,43.4802,63481473
3757,40.5167,63525870
3758,40.2443,63537222
3759,42.8757,63567827
3760,41.2278,63616730
3761,41.831,63669973
3762,39.4,63665191
3763,39.6447,63702747
3764,39.1503,63752441
3765,27.4304,63793623
3766,27.5142,63811529
3767,38.4603,63856317
3768,38.6132,63909070
3769,39.6496,63930256
3770,35.2553,63959833
3771,34.6793,64004030
3772,39.93,64042693
3773,37.5976,64068679
3774,46.7614,64094642
3775,40.8934,64137829
3776,40.9429,64156216
3777,47.5988,64203174
3778,41.2237,64223067
3779,37.7546,64259917
3780,36.7393,64309519
3781,28.037,64345063
3782,38.7631,64358292
3783,36.0072,64405197
3784,38.3378,64444790
3785,38.3603,64466164
3786,47.1695,64494212
3787,41.1572,64519411
3788,36.7454,64570400
3789,33.6919,64602223
3790,37.3858,64648055
3791,40.9093,64662656
3792,34.3457,64713951
3793,33.5634,64745390
3794,33.6773,64771898
3795,35.6189,64799427
3796,32.2802,64836806
3797,37.7325,64876324
3798,34.4207,64902299
3799,34.2418,64954296
3800,34.9798,64975833
3801,34.3269,65029882
3802,34.0389,65059845
3803,34.9196,65079632
3804,30.2668,65100274
3805,29.6488,65146758
3806,35.4934,65193287
3807,40.7364,65226551
3808,31.6773,65254160
3809,36.7368,65302043
3810,30.7204,65313477
3811,32.3843,65355110
3812,33.9138,65384088
3813,29.8859,65429945
3814,34.7208,65473327
3815,33.34,65481874
3816,30.7738,65554638
3817,36.0273,65568529
3818,30.7318,65613712
3819,42.8603,65642610
3820,42.371,65655321
3821,33.0033,65701938
3822,32.6364,65730297
3823,28.7693,65754772
3824,30.2029,65817206
3825,25.7969,65830482
3826,31.2424,65881024
3827,37.4978,65906566
3828,36.1951,65934985
3829,42.1557,65960898
3830,45.0117,66001906
3831,27.1524,66021134
3832,30.02,66082461
3833,28.8512,66111830
3834,43.1915,66141610
3835,28.9987,66203079
3836,29.4211,66223863
3837,32.6328,66248733
3838,42.9461,66298851
3839,41.539,66326327
3840,40.3239,66349168
3841,40.4462,66389261
3842,37.5201,66407068
3843,26.9608,66462468
3844,42.14,66471444
3845,41.7804,66516419
3846,27.1834,66566890
3847,41.43,66580097
3848,40.1733,66637770
3849,34.2393,66670094
3850,36.9765,66699698
3851,39.1957,66732751
3852,38.8294,66756443
3853,42.0585,66804579
3854,40.8808,66817681
3855,35.0732,66862570
3856,37.059,66888512
3857,38.8527,66918144
3858,36.1821,66959895
3859,34.9986,67038654
3860,34.4591,67038868
3861,30.5109,67086039
3862,37.3709,67108816
3863,34.9287,67177661
3864,46.5392,67181629
3865,35.2944,67220452
3866,42.8375,67253409
3867,34.219,67292667
3868,37.1092,67338641
3869,33.7982,67358335
3870,44.4627,67400874
3871,45.7763,67431993
3872,28.9702,67447449
3873,36.115,67508617
3874,44.1639,67520685
3875,44.6657,67571997
3876,40.764,67598217
3877,44.3798,67638806
3878,41.5755,67654691
3879,44.4837,67733110
3880,45.16,67753039
3881,43.4935,67791135
3882,38.844,67805839
3883,38.1119,67838902
3884,36.3807,67888570
3885,36.6251,67914795
3886,30.5413,67948206
3887,34.2758,68004826
3888,30.6425,68030115
3889,31.3713,68055772
3890,27.8493,68103943
3891,35.507,68127059
3892,32.9298,68159240
3893,33.0306,68205004
3894,49.1823,68231551
3895,33.7667,68267734
3896,32.5568,68319474
3897,33.1018,68339602
3898,33.7715,68373997
3899,28.1297,68399457
3900,31.7205,68445957
3901,28.4393,68451214
3902,31.9292,68512870
3903,29.4383,68556596
3904,42.0733,68581044
3905,38.6521,68625144
3906,29.7801,68656537
3907,41.3354,68671987
3908,33.3146,68724330
3909,29.423,68751459
3910,29.198,68799641
3911,44.1153,68839138
3912,32.4593,68856403
3913,42.5608,68911630
3914,33.1452,68936315
3915,39.4033,68967714
3916,28.212,68991607
3917,42.9428,69040552
3918,37.3345,69090639
3919,35.1269,69110181
3920,47.2313,69157236
3921,44.7734,69185559
3922,42.2043,69217856
3923,35.6891,69279291
3924,38.379,69287671
3925,44.5169,69336596
3926,32.66,69368900
3927,42.7844,69391524
3928,27.4944,69428937
3929,39.7054,69486706
3930,43.4104,69503490
3931,36.4023,69527843
3932,36.2401,69555926
3933,35.6596,69599778
3934,38.1898,69650109
3935,36.7267,69681534
3936,39.3803,69701874
3937,37.893,69774626
3938,35.4263,69759487
3939,41.8945,69817367
3940,38.6563,69873411
3941,37.8563,69910668
3942,36.8018,69935223
3943,39.5514,69960800
3944,40.1949,69974645
3945,38.0452,70050440
3946,37.135,70073627
3947,40.5529,70109901
3948,35.3191,70158212
3949,38.248,70179518
3950,38.7216,70208370
3951,39.9497,70230332
3952,38.0821,70271819
3953,35.1238,70331040
3954,33.9122,70350755
3955,51.2643,70396232
3956,29.5112,70423343
3957,39.7435,70469211
3958,35.3827,70493026
3959,38.3293,70538882
3960,34.8991,70568793
3961,36.6201,70604237
3962,35.2976,70638699
3963,33.7284,70663970
3964,38.197,70707978
3965,32.4742,70762483
3966,33.3701,70771271
3967,33.3527,70814630
3968,31.4094,70862028
3969,46.9428,70889119
3970,35.2567,70934681
3971,31.0812,70973227
3972,38.1093,70978462
3973,37.9218,71040103
3974,31.0016,71081755
3975,30.5122,71105895
3976,34.624,71136825
3977,33.5198,71182868
3978,33.6057,71222811
3979,42.5418,71253362
3980,42.9649,71259900
3981,29.4884,71316493
3982,33.674,71351564
3983,32.1277,71396867
3984,34.3573,71438240
3985,29.1097,71451180
3986,39.9636,71501933
3987,29.9867,71554132
3988,31.156,71572236
3989,44.3014,71603931
3990,33.096,71646633
3991,45.0892,71680192
3992,45.5451,71714551
3993,33.2138,71762403
3994,28.485,71772187
3995,38.9639,71813036
3996,40.9931,71856198
3997,42.88,71901084
3998,43.8974,71924255
3999,29.4266,71942309
4000,42.942,71987581
4001,40.6698,72030634
4002,43.1917,72062597
4003,39.1952,72106885
4004,41.3562,72121447
4005,39.6258,72162944
4006,44.4292,72227613
4007,40.4317,72261763
4008,41.6459,72290855
4009,43.5778,72312058
4010,44.0718,72360213
4011,45.1862,72389962
4012,42.2222,72437616
4013,42.2708,72464223
4014,38.4673,72529246
4015,41.1334,72534973
4016,39.3367,72575309
4017,43.9797,72620171
4018,42.5835,72639737
4019,38.6366,72673449
4020,38.7419,72733052
4021,38.6363,72762985
4022,55.196,72794878
4023,36.2955,72841295
4024,42.3579,72884260
4025,40.3527,72897522
4026,54.9112,72949546
4027,57.9008,72967935
4028,54.1384,73012344
4029,37.7787,73042266
4030,39.1846,73094272
4031,38.7162,73133194
4032,35.9732,73156052
4033,53.6559,73189203
4034,42.5233,73228406
4035,42.6543,73255268
4036,55.3508,73290597
4037,53.5224,73343268
4038,38.229,73381174
4039,49.5566,73409799
4040,34.28,73436298
4041,40.0488,73470643
4042,41.5876,73523438
4043,38.2231,73560452
4044,33.8792,73591116
4045,38.6715,73632544
4046,53.8649,73657597
4047,50.7872,73713173
4048,48.3879,73736340
4049,36.4211,73780499
4050,35.851,73815431
4051,49.3276,73852490
4052,31.7979,73862772
4053,51.5073,73945690
4054,49.2748,73958700
4055,48.3415,74001045
4056,46.8481,74037285
4057,45.3617,74065056
4058,34.2857,74109704
4059,47.7671,74150785
4060,44.8208,74185649
4061,35.4745,74222016
4062,31.931,74262797
4063,44.7834,74279845
4064,44.7441,74310354
4065,30.5478,74369711
4066,44.0271,74399504
4067,45.1461,74414497
4068,46.1845,74477346
4069,43.6352,74506834
4070,47.294,74554838
4071,31.5619,74580668
4072,43.8524,74609624
4073,47.3091,74659879
4074,59.1878,74691387
4075,46.5715,74723285
4076,50.6827,74738479
4077,39.2982,74794320
4078,57.587,74850062
4079,45.5316,74882188
4080,42.7976,74888454
4081,42.1571,74956108
4082,44.9043,74979458
4083,42.5081,75020388
4084,29.7228,75038162
4085,30.6575,75074786
4086,41.4061,75140750
4087,46.9427,75144315
4088,32.8655,75205392
4089,42.3121,75261138
4090,38.9066,75272593
4091,41.2243,75335088
4092,38.9581,75351767
4093,40.1812,75383779
4094,41.5911,75436533
4095,42.8681,75469078
4096,43.0593,75492892
4097,40.767,75525404
4098,41.1052,75575777
4099,35.6931,75594339
4100,34.2318,75658760
4101,54.272,75687418
4102,41.8917,75696457
4103,42.099,75770487
4104,38.0929,75798500
4105,36.8614,75833037
4106,50.3494,75863899
4107,38.2588,75906775
4108,35.6948,75934340
4109,55.9296,75975722
4110,55.3097,76007229
4111,37.6521,76061974
4112,34.0619,76086731
4113,35.0916,76106958
4114,38.602,76166774
4115,41.1782,76190681
4116,37.2244,76224371
4117,36.7511,76273083
4118,41.126,76322585
4119,38.229,76341973
4120,47.0053,76384191
4121,56.5787,76431749
4122,41.7383,76465754
4123,42.8874,76485029
4124,34.9721,76521103
4125,32.4589,76582285
4126,50.2322,76606113
4127,47.3478,76666729
4128,43.1409,76677968
4129,31.9078,76746179
4130,35.2092,76766806
4131,37.4421,76796658
4132,45.3252,76820687
4133,42.2041,76873403
4134,50.0421,76899788
4135,39.2058,76937922
4136,47.0462,76979592
4137,37.0347,77017011
4138,49.3713,77029450
4139,44.2694,77100594
4140,37.7176,77143862
4141,51.9597,77159895
4142,49.9744,77205249
4143,49.2415,77232960
4144,40.9696,77269979
4145,37.0221,77308804
4146,49.9138,77368311
4147,51.2824,77389364
4148,45.656,77416272
4149,50.1064,77446947
4150,36.3857,77510311
4151,35.9844,77536764
4152,43.2235,77585580
4153,32.1729,77590539
4154,47.4911,77653384
4155,47.2926,77669110
4156,40.9482,77737792
4157,52.6627,77772306
4158,46.3628,77794669
4159,46.4054,77824683
4160,39.6361,77870146
4161,58.7079,77916580
4162,43.4172,77941127
4163,42.8135,78022663
4164,42.8409,78032591
4165,53.2925,78051209
4166,41.8659,78097009
4167,43.7832,78142319
4168,38.3618,78168156
4169,47.0496,78188048
4170,50.6487,78261523
4171,56.5142,78291231
4172,38.9212,78323457
4173,41.5684,78368646
4174,41.9321,78392635
4175,41.7619,78450890
4176,36.4651,78464892
4177,46.7403,78502842
4178,41.1393,78532397
4179,45.6847,78571923
4180,51.7981,78627494
4181,41.1661,78670639
4182,44.5498,78685240
4183,34.1084,78746705
4184,40.319,78778872
4185,44.6611,78801606
4186,58.1082,78860463
4187,50.2479,78889234
4188,47.7534,78919273
4189,48.3829,78973364
4190,57.0155,79004051
4191,48.3436,79048688
4192,38.3963,79093540
4193,38.9973,79135443
4194,34.6085,79164320
4195,32.5433,79185313
4196,39.2459,79224248
4197,47.3887,79251225
4198,37.6357,79303943
4199,46.4446,79323611
4200,52.2508,79397413
4201,50.8383,79433064
4202,49.4584,79462267
4203,43.1587,79485347
4204,37.1879,79543421
4205,35.6392,79589289
4206,53.574,79609558
4207,40.4269,79634879
4208,37.1343,79697553
4209,36.9515,79707920
4210,50.3766,79756776
4211,47.9766,79777452
4212,48.3136,79847709
4213,52.1917,79887355
4214,38.4353,79940175
4215,56.5608,79949498
4216,49.8968,79988411
4217,47.2368,80025365
4218,38.3231,80053771
4219,42.516,80106958
4220,33.0877,80140440
4221,47.256,80166280
4222,40.8456,80206069
4223,48.6499,80251760
4224,39.3606,80294089
4225,33.7995,80325086
4226,54.2383,80377221
4227,46.7096,80397095
4228,53.789,80452118
4229,37.6365,80478767
4230,44.8517,80528861
4231,42.8829,80542065
4232,49.5297,80593860
4233,41.196,80641411
4234,45.7098,80668574
4235,48.6224,80699984
4236,43.6505,80728740
4237,44.4389,80799549
4238,41.6427,80811912
4239,47.5331,80864079
4240,42.1324,80889101
4241,55.0475,80945936
4242,53.2978,80968720
4243,46.5301,80991739
4244,39.9749,81048490
4245,42.5793,81083540
4246,57.8698,81133970
4247,56.8629,81152569
4248,57.873,81215435
4249,42.9494,81238581
4250,43.9801,81290518
4251,39.3852,81326395
4252,44.6068,81347720
4253,66.0267,81405295
4254,59.1711,81419279
4255,57.7887,81490174
4256,53.8416,81527026
4257,37.5053,81546604
4258,35.6779,81594418
4259,43.4965,81646180
4260,55.613,81673946
4261,52.7785,81715117
4262,40.3023,81734193
4263,40.3791,81773974
4264,54.3956,81832242
4265,50.1932,81864578
4266,56.9667,81900122
4267,42.3551,81912928
4268,52.6285,81986270
4269,51.1538,82011122
4270,42.2495,82047331
4271,39.9942,82084894
4272,44.8807,82116274
4273,55.5594,82176510
4274,42.8426,82196680
4275,51.2177,82252414
4276,47.1546,82275769
4277,33.8841,82308544
4278,50.3019,82371509
4279,47.283,82403618
4280,48.0732,82428279
4281,51.9162,82455993
4282,47.6831,82490560
4283,45.1725,82559418
4284,44.5393,82593320
4285,34.9085,82616388
4286,33.4188,82670361
4287,36.4452,82699739
4288,56.6755,82736995
4289,50.0226,82781794
4290,49.3452,82830144
4291,50.3371,82863755
4292,42.8184,82901513
4293,34.9416,82940395
4294,48.604,82979434
4295,55.4009,83012305
4296,54.6736,83037013
4297,42.7956,83088040
4298,52.0577,83135820
4299,41.0632,83170801
4300,43.7187,83229148
4301,45.4296,83247298
4302,60.4698,83276589
4303,48.8986,83303431
4304,48.0801,83378884
4305,46.8739,83375268
4306,53.9663,83433736
4307,41.7364,83475607
4308,45.3751,83508712
4309,43.6579,83539689
4310,44.2579,83606635
4311,39.255,83630780
4312,41.0305,83674358
4313,61.665,83685504
4314,61.1777,83746307
4315,45.8199,83799245
4316,50.71,83826204
4317,47.6968,83863156
4318,40.1748,83894414
4319,58.7438,83937323
4320,44.5157,83999044
4321,46.3564,84032429
4322,43.8485,84047974
4323,42.688,84097324
4324,38.37,84141074
4325,42.2832,84187551
4326,53.1012,84222082
4327,54.001,84264169
4328,43.7518,84293370
4329,45.7101,84333741
4330,35.8455,84364453
4331,54.804,84411776
4332,54.1747,84450401
4333,51.683,84473676
4334,39.8061,84522083
4335,42.5057,84580564
4336,52.7205,84614150
4337,54.9799,84626642
4338,42.0873,84691824
4339,53.1339,84712204
4340,39.7291,84754180
4341,47.448,84789459
4342,54.633,84828104
4343,53.9112,84880143
4344,50.5434,84924393
4345,48.011,84945293
4346,48.8438,84985346
4347,62.3953,85033623
4348,48.2467,85083580
4349,43.15,85129891
4350,46.1595,85160410
4351,38.6609,85183388
4352,58.5636,85237288
4353,51.1439,85255540
4354,36.5818,85306133
4355,49.0367,85342692
4356,45.1281,85393090
4357,45.697,85435415
4358,46.452,85464577
4359,56.1806,85490091
4360,45.6094,85545923
4361,44.671,85590309
4362,61.2264,85628404
4363,44.9746,85640623
4364,42.356,85692368
4365,48.5739,85716981
4366,45.341,85803527
4367,39.7658,85840784
4368,45.1516,85838965
4369,45.6921,85896348
4370,35.1581,85940998
4371,45.6879,85988279
4372,46.6345,86004413
4373,44.1406,86054665
4374,58.0875,86094024
4375,39.9546,86141506
4376,60.3525,86179831
4377,45.5119,86208976
4378,54.6425,86248533
4379,52.2438,86273452
4380,40.8784,86300074
4381,47.1295,86385653
4382,61.8376,86425309
4383,76.0778,86446201
4384,51.7769,86489162
4385,45.4229,86532451
4386,45.4281,86565494
4387,63.3638,86620914
4388,53.5731,86650616
4389,51.7144,86703808
4390,52.7516,86719742
4391,38.1457,86752392
4392,58.7673,86803359
4393,49.3518,86838174
4394,50.4881,86883877
4395,43.168,86916061
4396,46.9999,86964556
4397,47.7876,86998393
4398,52.2633,87054982
4399,48.4383,87072205
4400,53.6363,87131825
4401,56.1779,87146976
4402,55.6616,87221388
4403,40.1547,87233703
4404,51.642,87266402
4405,41.5753,87323889
4406,48.749,87346982
4407,50.5667,87385285
4408,47.4724,87407490
4409,36.4219,87456095
4410,37.3588,87522258
4411,45.6586,87562989
4412,49.5424,87593909
4413,53.2328,87648295
4414,38.8257,87680603
4415,35.6442,87723435
4416,52.6412,87747673
4417,50.0883,87776253
4418,53.0843,87837418
4419,44.1488,87883684
4420,48.9651,87907554
4421,52.3885,87948030
4422,51.5278,88015234
4423,44.4801,88031228
4424,43.3351,88067636
4425,48.2699,88119879
4426,44.1456,88171964
4427,59.3269,88196411
4428,50.2467,88231676
4429,45.9578,88273238
4430,51.6226,88327277
4431,52.9424,88361996
4432,36.8163,88410032
4433,50.4259,88442211
4434,35.7048,88482293
4435,50.5144,88523786
4436,51.2203,88586212
4437,46.5767,88602360
4438,46.2131,88641972
4439,44.8511,88691525
4440,45.9413,88717172
4441,48.0367,88763474
4442,48.5693,88787138
4443,57.9707,88835206
4444,46.6029,88853194
4445,39.9828,88914133
4446,46.237,88966014
4447,43.6483,88998365
4448,44.8442,89024894
4449,39.7307,89054634
4450,57.0813,89092191
4451,52.7869,89158342
4452,39.0866,89176335
4453,41.2954,89252198
4454,44.3097,89272906
4455,42.8613,89307831
4456,53.1774,89350170
4457,57.4212,89390778
4458,47.4671,89438035
4459,49.0607,89463351
4460,52.9281,89524368
4461,38.4823,89548811
4462,42.8067,89596715
4463,41.0739,89648592
4464,52.1285,89657168
4465,53.5649,89731722
4466,42.3209,89748144
4467,40.5782,89783228
4468,47.9246,89847803
4469,54.0635,89864970
4470,54.6405,89891464
4471,53.1305,89970994
4472,53.3528,89988286
4473,54.1848,90038289
4474,42.6524,90073625
4475,39.3856,90116709
4476,53.3225,90138395
4477,36.8742,90203967
4478,48.2271,90236737
4479,43.4662,90289750
4480,41.8089,90317558
4481,50.5185,90365499
4482,53.0457,90398072
4483,42.0147,90445741
4484,48.4737,90469413
4485,38.3483,90517680
4486,57.9737,90560015
4487,51.275,90605316
4488,53.1309,90613020
4489,49.4805,90683135
4490,51.7966,90750148
4491,46.5669,90769875
4492,36.7749,90821090
4493,62.5954,90843560
4494,46.4323,90868535
4495,38.2443,90917373
4496,50.4219,90951090
4497,42.232,91001950
4498,40.8403,91049006
4499,45.3733,91076711
4500,45.6866,91090570
4501,51.2635,91152408
4502,48.9275,91225843
4503,63.1234,91258195
4504,45.5408,91265736
4505,47.0643,91339948
4506,50.9368,91347568
4507,46.4444,91421981
4508,40.5675,91432988
4509,63.1515,91474284
4510,48.553,91527294
4511,43.218,91557266
4512,44.6975,91602220
4513,39.1885,91633924
4514,38.3823,91680836
4515,40.1899,91748498
4516,60.6028,91789405
4517,49.5231,91819252
4518,52.2335,91842418
4519,53.3422,91898219
4520,44.4933,91933642
4521,47.1068,91982786
4522,43.6727,92010489
4523,49.1507,92038430
4524,53.6885,92108727
4525,41.762,92139827
4526,40.5899,92184266
4527,56.3278,92223248
4528,60.4917,92268820
4529,54.112,92290265
4530,53.436,92336715
4531,49.2241,92381090
4532,48.503,92433465
4533,40.5779,92458941
4534,45.0147,92515798
4535,40.8679,92544267
4536,53.1493,92582342
4537,51.4598,92625848
4538,40.9975,92690425
4539,39.6428,92724206
4540,38.8969,92760402
4541,55.2453,92797595
4542,43.9823,92845196
4543,54.2857,92866745
4544,56.5889,92905709
4545,45.1222,92968744
4546,40.8562,93007572
4547,40.7268,93027277
4548,54.0992,93084178
4549,44.9122,93101756
4550,51.0272,93169491
4551,47.9019,93168976
4552,53.4889,93230126
4553,40.2795,93257308
4554,48.4164,93331097
4555,51.3504,93359160
4556,38.3988,93392233
4557,47.3497,93447683
4558,46.3158,93487518
4559,49.3458,93519350
4560,53.4727,93572618
4561,51.4068,93615922
4562,60.251,93643757
4563,50.3781,93687863
4564,53.2066,93757446
4565,48.6889,93773397
4566,48.3933,93811455
4567,51.8357,93844751
4568,47.3806,93926133
4569,42.077,93919125
4570,44.6621,93985418
4571,49.31,94035142
4572,51.2068,94078929
4573,44.2703,94128516
4574,48.0716,94102548
4575,46.9424,94184318
4576,46.2675,94233701
4577,59.8968,94282533
4578,46.0057,94332113
4579,48.393,94353664
4580,57.091,94408118
4581,45.4257,94420465
4582,46.0237,94458238
4583,54.5653,94507204
4584,53.7318,94547188
4585,48.1943,94603182
4586,45.3102,94614705
4587,55.0329,94675068
4588,43.5755,94713419
4589,67.5843,94758002
4590,52.7219,94781555
4591,61.4103,94840130
4592,48.4376,94875478
4593,46.0545,94916694
4594,43.4847,94979964
4595,47.4155,95002686
4596,57.4693,95073129
4597,59.2542,95086285
4598,48.264,95137850
4599,48.0844,95184488
4600,55.0596,95199763
4601,39.1048,95273289
4602,60.4794,95307012
4603,57.9134,95337945
4604,50.0041,95406130
4605,45.0685,95432009
4606,40.6947,95492319
4607,40.5432,95515409
4608,41.5739,95547209
4609,52.8981,95596135
4610,54.9033,95630708
4611,54.6897,95666615
4612,41.8964,95716736
4613,53.7098,95765233
4614,43.4048,95790496
4615,38.918,95837100
4616,49.0006,95915651
4617,53.3447,95919941
4618,54.069,95953472
4619,52.9331,96002441
4620,52.6321,96044617
4621,49.7754,96094676
4622,46.6744,96151530
4623,51.2882,96153520
4624,35.5962,96206969
4625,39.8578,96268042
4626,48.2076,96297613
4627,51.4469,96341064
4628,48.2864,96396158
4629,46.7622,96417649
4630,46.0619,96457919
4631,47.9748,96523271
4632,47.5031,96546003
4633,45.2999,96585083
4634,41.1588,96652246
4635,48.7548,96672983
4636,41.0988,96705852
4637,49.0525,96778382
4638,57.7505,96786653
4639,47.168,96822327
4640,53.9642,96870597
4641,51.4993,96929088
4642,49.6281,96997606
4643,47.4122,97005493
4644,47.3101,97041631
4645,47.8126,97092413
4646,46.3448,97148304
4647,54.6333,97153522
4648,57.2875,97220404
4649,47.9331,97275831
4650,58.9154,97301679
4651,53.8075,97331957
4652,44.5083,97389410
4653,59.491,97449045
4654,58.7235,97477958
4655,57.8702,97490183
4656,46.4471,97537353
4657,46.5719,97566075
4658,52.2331,97649019
4659,45.6831,97665600
4660,53.4284,97735861
4661,42.1606,97758586
4662,45.1792,97811332
4663,43.58,97839892
4664,53.7806,97892503
4665,60.1476,97916575
4666,41.8767,97977719
4667,41.3014,98014263
4668,50.8301,98046095
4669,58.9376,98095338
4670,42.1348,98160439
4671,55.6084,98186728
4672,53.3676,98215087
4673,42.2232,98262977
4674,50.4798,98307179
4675,34.4424,98358708
4676,37.5694,98360466
4677,55.7755,98437843
4678,42.6982,98475538
4679,48.1713,98506548
4680,50.6963,98549900
4681,54.4359,98618895
4682,47.8572,98670913
4683,42.8216,98703534
4684,47.3303,98723007
4685,55.0726,98791830
4686,48.152,98809471
4687,51.2732,98858062
4688,48.8731,98896770
4689,37.3691,98950788
4690,51.343,98986661
4691,55.6143,99026739
4692,48.7556,99062065
4693,42.6434,99093316
4694,53.085,99125292
4695,34.2601,99186361
4696,45.1923,99249694
4697,49.5329,99279935
4698,40.4564,99300053
4699,50.9183,99381045
4700,46.1855,99398607
4701,48.5452,99458800
4702,46.9341,99502134
4703,42.1679,99533782
4704,47.9291,99559523
4705,54.5718,99600981
4706,46.7585,99635556
4707,56.4476,99713134
4708,46.9938,99761255
4709,47.5136,99802815
4710,43.15,99806197
4711,43.6298,99887704
4712,50.129,99912073
4713,34.8449,99956994
4714,54.9924,99992953
4715,42.5479,100043095
4716,57.7504,100084408
4717,42.3549,100135002
4718,45.5622,100165449
4719,53.2561,100189924
4720,45.4836,100245997
4721,41.9106,100281121
4722,48.441,100362403
4723,42.1707,100365273
4724,73.1146,100443163
4725,44.0595,100464891
4726,44.1126,100497613
4727,45.6541,100532941
4728,51.9415,100583530
4729,51.0529,100635500
4730,53.5122,100691739
4731,50.1532,100713306
4732,42.5591,100756591
4733,44.5052,100807081
4734,59.7336,100857651
4735,51.0163,100889460
4736,56.9622,100927552
4737,40.7465,100969619
4738,39.6387,101006290
4739,43.2533,101050720
4740,47.8153,101093050
4741,55.1234,101147600
4742,42.0107,101198517
4743,42.6932,101246578
4744,56.091,101270240
4745,47.5775,101318706
4746,41.39,101374549
4747,52.3839,101415061
4748,51.7532,101448042
4749,54.9007,101476214
4750,55.6652,101522760
4751,54.9877,101568023
4752,53.4125,101611426
4753,52.6412,101672322
4754,52.72,101681423
4755,47.6144,101738653
4756,54.5156,101774706
4757,43.7003,101817312
4758,49.7223,101859969
4759,50.2052,101913634
4760,45.8304,101950029
4761,57.0513,101987771
4762,75.1603,102031491
4763,57.1057,102069639
4764,43.4445,102127342
4765,47.2738,102162708
4766,44.3567,102228757
4767,49.3926,102252897
4768,54.3934,102268338
4769,59.3133,102357625
4770,56.3483,102385421
4771,54.561,102398511
4772,44.6973,102485516
4773,52.1776,102520905
4774,57.3664,102573696
4775,54.4754,102599816
4776,56.7834,102621019
4777,61.3831,102685528
4778,60.7013,102726943
4779,55.7397,102785417
4780,44.6851,102826536
4781,48.482,102854359
4782,51.1619,102901640
4783,59.8803,102950899
4784,47.5198,102997007
4785,59.4431,103048316
4786,55.9288,103067925
4787,42.3132,103137062
4788,62.0832,103132499
4789,58.2706,103183186
4790,52.8547,103256370
4791,56.7545,103291464
4792,45.293,103345343
4793,44.0603,103383367
4794,55.443,103432257
4795,44.0849,103446062
4796,55.428,103516394
4797,42.4945,103546700
4798,51.0309,103576496
4799,47.2487,103633765
4800,56.3249,103673166
4801,78.0424,103735789
4802,68.5891,103755763
4803,60.0795,103797958
4804,52.7639,103869162
4805,41.8226,103875902
4806,57.7116,103946677
4807,68.8036,104002433
4808,53.5092,104017403
4809,45.0013,104073009
