Tamaño de matriz,Tiempo de ejecución (ms),Suma total
3640,20.3888,59636572
3641,19.6728,59645490
3642,20.3797,59696896
3643,20.3209,59712691
3644,20.0374,59744774
3645,19.8602,59786589
3646,27.0181,59821661
3647,20.1148,59860587
3648,19.9596,59902322
3649,20.1104,59929965
3650,20.4496,59965838
3651,19.925,59976094
3652,20.0137,60000162
3653,20.1597,60067747
3654,19.8945,60074057
3655,20.4503,60123651
3656,19.7296,60159723
3657,20.0961,60181588
3658,19.8865,60201743
3659,19.9579,60259438
3660,19.8593,60279349
3661,19.8688,60315185
3662,19.5222,60352860
3663,20.0955,60383241
3664,20.5172,60406990
3665,20.7273,60442422
3666,20.0578,60467247
3667,21.0077,60511322
3668,20.9358,60540785
3669,20.7308,60570001
3670,19.9062,60601436
3671,20.2454,60638249
3672,20.4871,60663652
3673,31.9852,60722504
3674,20.8409,60735877
3675,21.4015,60777000
3676,20.2834,60802328
3677,19.9792,60833359
3678,19.8992,60851742
3679,21.1285,60915749
3680,32.0435,60936614
3681,31.3023,60988191
3682,21.5147,61028050
3683,29.2294,61028389
3684,28.0031,61082369
3685,29.3222,61093080
3686,27.1852,61153792
3687,24.8163,61183356
3688,20.2655,61224491
3689,20.5714,61253565
3690,25.2497,61284856
3691,20.6192,61286611
3692,21.546,61337592
3693,21.639,61363504
3694,21.1532,61387048
3695,20.2634,61431361
3696,20.7454,61463452
3697,20.3146,61504631
3698,20.1325,61532637
3699,20.3695,61560081
3700,20.5859,61588139
3701,21.0827,61618410
3702,24.5937,61678889
3703,22.7646,61721576
3704,26.2756,61757551
3705,20.4153,61773898
3706,20.719,61816236
3707,25.7067,61843567
3708,21.0078,61882151
3709,20.3709,61922621
3710,27.0958,61952658
3711,22.4147,61972631
3712,21.2826,62013470
3713,21.7072,62034996
3714,21.2443,62069228
3715,21.5838,62122214
3716,23.889,62117828
3717,26.3427,62189203
3718,20.8881,62225319
3719,20.4668,62225624
3720,21.1006,62280234
3721,20.698,62302795
3722,21.3914,62336668
3723,20.5435,62386581
3724,20.5597,62395753
3725,22.0992,62443810
3726,21.3584,62477260
3727,20.6088,62527092
3728,21.0047,62549339
3729,21.081,62553120
3730,21.5917,62626378
3731,20.9422,62633856
3732,21.0139,62673703
3733,24.1217,62708652
3734,21.4314,62740475
3735,20.449,62771429
3736,20.8606,62814204
3737,21.1704,62834772
3738,23.914,62871077
3739,23.3154,62901065
3740,20.4282,62947846
3741,21.2992,62976477
3742,20.6737,63015067
3743,21.8527,63044781
3744,21.1303,63082672
3745,20.7011,63104311
3746,23.6042,63152713
3747,21.125,63183185
3748,21.2681,63237368
3749,21.6255,63254458
3750,20.802,63273555
3751,21.5119,63308793
3752,21.307,63352489
3753,21.202,63392306
3754,21.1372,63419206
3755,21.4779,63450345
3756,21.5146,63482275
3757,20.9355,63531679
3758,21.5797,63549140
3759,21.1767,63599970
3760,20.7883,63606391
3761,21.3475,63654147
3762,25.5344,63697548
3763,21.4189,63728204
3764,21.7103,63761262
3765,25.4383,63801076
3766,20.9221,63811550
3767,20.7185,63854130
3768,21.3883,63884491
3769,20.9143,63919677
3770,22.0892,63944447
3771,20.8373,63983433
3772,21.628,64037371
3773,21.5365,64061599
3774,21.4496,64113695
3775,21.4091,64139531
3776,22.722,64156389
3777,22.4754,64219616
3778,21.5015,64207720
3779,21.0635,64272966
3780,21.2286,64314700
3781,21.4406,64338612
3782,21.6896,64362152
3783,21.2239,64413388
3784,21.8404,64451837
3785,21.1232,64461128
3786,21.5479,64496107
3787,21.3209,64538441
3788,21.5815,64579641
3789,21.209,64588964
3790,21.8574,64631992
3791,21.2107,64669330
3792,27.7663,64716993
3793,21.792,64748739
3794,21.1569,64785100
3795,20.7254,64807515
3796,28.6983,64838180
3797,21.288,64866080
3798,21.8559,64916827
3799,21.64,64950958
3800,22.2634,64985723
3801,22.3743,65005767
3802,21.8331,65053718
3803,23.1466,65077831
3804,22.897,65126012
3805,28.2776,65137977
3806,28.2358,65182711
3807,28.3476,65225865
3808,21.9728,65258782
3809,21.5588,65316524
3810,21.9626,65324023
3811,22.164,65346349
3812,22.2091,65409733
3813,23.0516,65436903
3814,24.6107,65465916
3815,22.215,65484658
3816,25.7467,65544283
3817,26.7603,65565016
3818,26.7208,65598539
3819,23.3376,65652496
3820,29.4072,65669243
3821,21.8601,65683416
3822,21.4899,65744750
3823,23.6722,65776184
3824,23.3428,65794633
3825,22.2757,65843381
3826,21.9507,65861666
3827,22.4009,65913216
3828,22.7624,65932933
3829,21.6772,65980167
3830,24.9241,66017368
3831,22.3075,66019017
3832,22.2307,66074010
3833,28.8268,66117578
3834,24.0439,66163407
3835,23.8681,66194757
3836,23.8879,66229192
3837,23.0246,66247204
3838,22.5194,66292670
3839,22.2016,66336833
3840,22.188,66337220
3841,23.3187,66396584
3842,21.9939,66421886
3843,22.1218,66458150
3844,21.8591,66495066
3845,22.841,66504097
3846,22.0269,66574223
3847,22.4938,66612695
3848,23.1508,66645975
3849,22.1948,66642569
3850,23.3308,66710050
3851,22.8791,66744138
3852,22.3955,66773854
3853,25.2897,66796380
3854,24.6609,66830167
3855,23.275,66872189
3856,23.1221,66906225
3857,22.8147,66950859
3858,22.3391,66983235
3859,22.3907,67031185
3860,22.7963,67060418
3861,22.0017,67101901
3862,22.8236,67095494
3863,22.4824,67146182
3864,27.5121,67189798
3865,23.1838,67230571
3866,21.8845,67256265
3867,22.6256,67289420
3868,22.5468,67323566
3869,21.9972,67363132
3870,22.2628,67384132
3871,22.4982,67439150
3872,22.3071,67465457
3873,22.8309,67508819
3874,22.2253,67525392
3875,22.4179,67563818
3876,22.4475,67605259
3877,22.3322,67618488
3878,22.0965,67665918
3879,23.1361,67730854
3880,23.9269,67741132
3881,22.035,67781648
3882,23.6565,67823533
3883,22.8724,67834801
3884,22.31,67871996
3885,25.539,67930745
3886,23.0219,67946896
3887,23.5197,67990437
3888,22.1972,68022037
3889,23.8217,68041361
3890,23.1566,68102069
3891,22.6087,68130776
3892,23.2089,68152126
3893,22.4253,68191889
3894,24.1905,68226562
3895,23.5615,68281344
3896,24.3346,68285647
3897,22.4767,68340306
3898,22.0612,68374252
3899,22.7248,68415742
3900,22.7903,68433100
3901,22.4339,68474203
3902,23.495,68525982
3903,23.2621,68535876
3904,22.9699,68570525
3905,22.7169,68601070
3906,22.6704,68639661
3907,22.613,68697443
3908,22.6495,68752106
3909,23.11,68773402
3910,23.2948,68808772
3911,22.7389,68835561
3912,23.4152,68873228
3913,22.9749,68901932
3914,23.6515,68926699
3915,22.883,68958026
3916,23.0602,69020401
3917,24.0753,69045582
3918,24.9147,69089311
3919,24.0182,69106840
3920,25.0341,69176940
3921,22.1345,69170437
3922,23.3053,69206754
3923,23.0657,69265337
3924,23.0338,69304576
3925,22.8522,69313706
3926,22.9428,69374995
3927,22.5949,69384942
3928,23.1422,69455890
3929,23.0451,69463890
3930,23.0231,69487018
3931,23.0855,69536021
3932,23.2879,69579942
3933,23.351,69630343
3934,23.2359,69653493
3935,23.2027,69659484
3936,23.3151,69699109
3937,22.9337,69743672
3938,23.0333,69790883
3939,23.9612,69827854
3940,23.2452,69870026
3941,22.9728,69900665
3942,24.6059,69922597
3943,23.3931,69970994
3944,23.6556,70005429
3945,23.0595,70019792
3946,23.4498,70083971
3947,23.5797,70104851
3948,23.1441,70146218
3949,23.9604,70204356
3950,23.8264,70210994
3951,23.5886,70243007
3952,23.661,70291918
3953,23.9713,70325561
3954,26.6652,70345776
3955,23.1221,70384734
3956,23.3005,70424657
3957,23.271,70450911
3958,23.7114,70495793
3959,23.2752,70530180
3960,23.8272,70549749
3961,26.2789,70619287
3962,23.499,70628942
3963,22.9806,70671285
3964,25.8267,70715780
3965,25.9302,70744377
3966,27.3151,70779565
3967,25.5353,70802926
3968,23.2095,70841487
3969,23.1179,70877237
3970,24.2332,70929656
3971,23.4143,70964131
3972,24.4391,71020148
3973,23.6059,71029220
3974,23.6476,71072174
3975,23.8372,71083841
3976,24.5462,71154408
3977,25.0489,71179782
3978,22.9766,71213885
3979,24.339,71237549
3980,23.0949,71267408
3981,23.5651,71309104
3982,25.541,71358525
3983,24.0424,71387174
3984,23.6619,71411132
3985,26.933,71474564
3986,23.9308,71470859
3987,24.1831,71518490
3988,23.7265,71569124
3989,23.6397,71594183
3990,24.6312,71624290
3991,25.387,71666124
3992,23.6883,71740065
3993,24.4415,71758859
3994,24.4902,71761074
3995,23.5439,71780891
3996,24.5764,71837625
3997,23.8983,71904736
3998,23.6796,71948994
3999,23.8966,71961588
4000,23.5436,71992027
4001,24.3618,72052593
4002,23.8641,72078517
4003,24.7112,72114377
4004,24.6375,72137338
4005,24.69,72160918
4006,23.7346,72203364
4007,24.7078,72257465
4008,24.8282,72310858
4009,23.8519,72321200
4010,24.14,72341339
4011,23.8678,72387407
4012,23.8003,72416261
4013,24.1874,72467610
4014,23.8851,72516735
4015,24.4579,72555633
4016,24.3948,72561331
4017,24.5313,72625768
4018,23.6617,72637288
4019,23.7621,72694098
4020,25.2406,72718770
4021,24.3739,72749870
4022,26.3115,72799578
4023,23.7974,72832965
4024,24.1263,72880972
4025,26.5938,72911164
4026,24.4832,72942173
4027,24.08,72980267
4028,25.0259,73009371
4029,25.0882,73060105
4030,25.5676,73099493
4031,27.0576,73120625
4032,25.974,73138765
4033,24.5201,73194182
4034,24.0674,73219016
4035,27.9076,73259950
4036,25.7934,73305241
4037,24.8463,73350644
4038,24.6463,73365361
4039,27.6258,73400781
4040,24.7359,73466588
4041,24.3916,73464690
4042,25.2626,73525573
4043,23.9788,73536834
4044,24.7368,73590115
4045,24.4353,73641515
4046,26.0028,73659956
4047,24.5028,73701371
4048,24.966,73725968
4049,25.6814,73782045
4050,27.4368,73794895
4051,25.6472,73866694
4052,25.9277,73883021
4053,24.5016,73912940
4054,27.4249,73950631
4055,27.5346,74014902
4056,26.4119,74009640
4057,24.4915,74077730
4058,26.3137,74127867
4059,24.8954,74141505
4060,26.3391,74175855
4061,24.1953,74210476
4062,25.1696,74229561
4063,26.0257,74282714
4064,24.9762,74348693
4065,24.9839,74367612
4066,24.3193,74394816
4067,25.8785,74424199
4068,25.3772,74470064
4069,24.3689,74524575
4070,25.394,74538159
4071,26.3442,74570217
4072,24.5956,74636918
4073,25.0928,74655043
4074,25.7926,74694658
4075,25.4467,74711247
4076,24.403,74746405
4077,24.6775,74790787
4078,24.7416,74838198
4079,24.6499,74878271
4080,26.2584,74920080
4081,24.9249,74954978
4082,25.3448,74991048
4083,25.1494,75010224
4084,26.4771,75056728
4085,25.8025,75077031
4086,24.5675,75137862
4087,25.9406,75153709
4088,24.995,75205752
4089,26.822,75229411
4090,25.9756,75279690
4091,25.1729,75326617
4092,25.1755,75356934
4093,25.2813,75383700
4094,24.855,75422974
4095,26.2185,75482466
4096,25.6582,75507542
4097,24.7775,75535090
4098,25.0961,75574856
4099,25.0387,75597385
4100,25.475,75639516
4101,24.5484,75688142
4102,25.2387,75714521
4103,25.4484,75755090
4104,25.193,75784506
4105,28.1986,75819325
4106,25.6942,75875222
4107,25.5012,75905251
4108,25.873,75931327
4109,25.0912,75979438
4110,25.6147,76024208
4111,25.2441,76065898
4112,25.2162,76095892
4113,25.2814,76148896
4114,26.3477,76166657
4115,25.7085,76202656
4116,25.6095,76235798
4117,25.1305,76294234
4118,25.1627,76310619
4119,25.1911,76371120
4120,25.0101,76386148
4121,25.4886,76412368
4122,26.9784,76471431
4123,25.9989,76502839
4124,27.575,76554435
4125,26.9113,76560179
4126,27.9728,76597669
4127,26.4274,76641288
4128,26.2466,76676137
4129,29.5953,76734212
4130,25.2342,76748959
4131,26.3113,76815597
4132,26.0493,76840874
4133,27.6735,76887426
4134,25.4874,76888556
4135,25.8825,76954183
4136,28.0046,76991488
4137,26.9524,77019705
4138,29.5063,77053804
4139,26.594,77089653
4140,25.7324,77122097
4141,25.4186,77158032
4142,26.9225,77235705
4143,25.9115,77244192
4144,25.4533,77282519
4145,25.7004,77321434
4146,26.3813,77363642
4147,27.8688,77387075
4148,29.2453,77408995
4149,26.0279,77484837
4150,26.5384,77516482
4151,25.4463,77544977
4152,26.2491,77563041
4153,25.9862,77615774
4154,25.3467,77652549
4155,25.9419,77692668
4156,26.9043,77732608
4157,26.4531,77768872
4158,26.4741,77808837
4159,26.2708,77852691
4160,26.1387,77902630
4161,26.0257,77914810
4162,25.9443,77957572
4163,26.7902,77985770
4164,26.9959,78018570
4165,27.0166,78063452
4166,26.3883,78090195
4167,25.8096,78151240
4168,25.9988,78173987
4169,25.7304,78217828
4170,25.6469,78264249
4171,26.8989,78288301
4172,25.7438,78304798
4173,29.9033,78351594
4174,26.6027,78411284
4175,25.7763,78455693
4176,25.9682,78462209
4177,28.5145,78522057
4178,25.6144,78581885
4179,28.5634,78589843
4180,26.349,78641683
4181,26.0669,78668987
4182,25.8097,78700241
4183,26.2043,78746302
4184,26.3699,78769505
4185,26.6766,78817752
4186,27.6254,78862385
4187,26.2625,78887802
4188,26.585,78902805
4189,26.1686,78960727
4190,25.6092,79003018
4191,26.591,79038605
4192,27.4945,79066476
4193,26.6926,79138134
4194,26.1204,79143861
4195,26.8702,79187738
4196,26.641,79239186
4197,27.5644,79302194
4198,27.0823,79322052
4199,25.9498,79328586
4200,26.0471,79361296
4201,26.4586,79407852
4202,26.1815,79466223
4203,27.193,79512448
4204,26.3058,79520188
4205,26.2093,79570925
4206,27.6191,79633093
4207,27.4548,79650729
4208,27.5367,79679658
4209,26.8826,79708600
4210,26.1074,79737706
4211,26.5742,79818982
4212,26.5088,79824913
4213,30.1327,79872952
4214,26.4534,79909183
4215,27.632,79938113
4216,26.5297,79993390
4217,26.634,80023352
4218,27.6107,80046256
4219,26.4937,80115046
4220,27.0045,80147870
4221,27.4699,80160236
4222,27.7843,80211041
4223,26.2377,80236787
4224,28.6604,80288958
4225,27.0936,80331307
4226,29.3295,80361304
4227,28.2534,80413225
4228,28.2294,80456694
4229,28.9393,80484127
4230,29.066,80516030
4231,26.9041,80574724
4232,26.6606,80592943
4233,27.0929,80624392
4234,26.6634,80673851
4235,27.4757,80692218
4236,27.6504,80748146
4237,26.9527,80792218
4238,27.6899,80813289
4239,30.6504,80857188
4240,27.5012,80886057
4241,26.8403,80929731
4242,27.6409,80974828
4243,28.3466,81023880
4244,28.1513,81058805
4245,26.7493,81091458
4246,27.0711,81138883
4247,28.2081,81152349
4248,27.8071,81209519
4249,27.9584,81232154
4250,27.4212,81295748
4251,27.4985,81344047
4252,27.6805,81379318
4253,28.4269,81392458
4254,26.7663,81445656
4255,28.2678,81484372
4256,26.7763,81501632
4257,27.4697,81549864
4258,27.0312,81594943
4259,26.9205,81618496
4260,28.0299,81667339
4261,27.3599,81707346
4262,27.0321,81751990
4263,27.5317,81789223
4264,26.8294,81794882
4265,27.5303,81858924
4266,28.4279,81876763
4267,27.1259,81921813
4268,27.6338,81960074
4269,27.5174,82009543
4270,26.8164,82029573
4271,26.8776,82096361
4272,27.6185,82129816
4273,27.1291,82156474
4274,27.9717,82209701
4275,29.6575,82225476
4276,27.6502,82287122
4277,27.2133,82320438
4278,28.2309,82338446
4279,28.2624,82412673
4280,27.0246,82422561
4281,27.5221,82461086
4282,26.7677,82525006
4283,32.0126,82555282
4284,29.1427,82583765
4285,27.24,82621113
4286,29.7172,82668836
4287,30.2353,82709690
4288,27.9615,82726472
4289,27.3732,82780910
4290,26.6708,82820853
4291,28.0014,82869085
4292,32.1394,82887008
4293,28.5515,82960762
4294,27.5466,82961846
4295,29.3413,82990291
4296,27.7884,83069091
4297,28.403,83112404
4298,35.3502,83132027
4299,36.1107,83166040
4300,35.1867,83224222
4301,28.4554,83259376
4302,27.8086,83275095
4303,38.2721,83322616
4304,30.2601,83363368
4305,27.5338,83418915
4306,31.5531,83474427
4307,28.4255,83468560
4308,29.4473,83526243
4309,27.3631,83548674
4310,27.3573,83585537
4311,33.4886,83633748
4312,26.9927,83663763
4313,27.3183,83703238
4314,27.3808,83760519
4315,30.4315,83793629
4316,27.4847,83840158
4317,28.2582,83864069
4318,27.7242,83911593
4319,26.6398,83928033
4320,27.2235,83964108
4321,36.6414,84026073
4322,30.8555,84041600
4323,32.9805,84076772
4324,30.4986,84121583
4325,28.1725,84160139
4326,27.8223,84241843
4327,27.8359,84252739
4328,30.2492,84288950
4329,27.7924,84311307
4330,28.6426,84344107
4331,27.9936,84386324
4332,27.95,84432972
4333,27.8454,84504608
4334,27.5419,84530976
4335,28.3164,84565215
4336,27.9537,84623690
4337,31.9581,84653879
4338,41.379,84679737
4339,27.8196,84717480
4340,30.2201,84777077
4341,27.9465,84786293
4342,28.3089,84856341
4343,28.5176,84880815
4344,28.1265,84904859
4345,28.4672,84963752
4346,28.5164,84984327
4347,30.1899,85038269
4348,28.1746,85069132
4349,28.5533,85098841
4350,29.072,85123084
4351,29.8485,85195132
4352,27.9795,85195285
4353,29.8068,85255036
4354,28.1523,85301064
4355,32.2089,85345681
4356,28.4892,85373204
4357,29.2692,85440432
4358,29.1608,85479571
4359,29.3253,85500413
4360,29.3481,85542649
4361,29.3333,85610706
4362,31.7081,85615999
4363,30.8081,85658800
4364,28.5075,85677719
4365,41.3205,85736055
4366,28.1418,85770735
4367,28.2701,85804228
4368,27.9196,85857843
4369,28.6169,85878311
4370,28.2663,85936707
4371,28.9341,85965528
4372,28.7807,86019409
4373,28.6318,86053970
4374,28.7396,86084202
4375,28.5097,86114371
4376,28.3839,86180409
4377,28.9141,86224114
4378,29.8467,86248011
4379,28.7501,86275762
4380,30.0282,86344083
4381,30.533,86373904
4382,28.527,86381832
4383,29.8865,86437667
4384,32.0157,86496255
4385,28.2718,86540312
4386,28.7106,86587957
4387,28.2927,86604608
4388,31.3527,86630265
4389,30.4254,86699351
4390,30.7786,86706771
4391,30.6264,86768529
4392,30.8701,86775162
4393,31.088,86832067
4394,29.1795,86906450
4395,29.6884,86921649
4396,28.852,86968859
4397,31.288,86995961
4398,28.6854,87049744
4399,29.2678,87097446
4400,31.5464,87102863
4401,30.6742,87158922
4402,36.888,87203478
4403,29.6123,87243595
4404,31.3804,87280399
4405,29.8805,87318853
4406,40.7243,87346286
4407,28.8584,87394690
4408,28.7966,87425696
4409,28.7656,87491059
4410,28.4926,87516762
4411,31.511,87546650
4412,30.0899,87591971
4413,30.7347,87628943
4414,28.6119,87663987
4415,29.1723,87711244
4416,30.6382,87765389
4417,29.9805,87799265
4418,29.0169,87828329
4419,29.1137,87885734
4420,30.8413,87916164
4421,28.969,87969134
4422,28.9621,87995921
4423,29.6029,88034702
4424,29.2564,88056915
4425,40.0247,88120954
4426,28.9845,88150382
4427,28.7007,88165224
4428,28.9025,88239076
4429,29.1409,88277009
4430,28.9439,88323282
4431,28.9264,88362428
4432,29.1921,88390690
4433,29.073,88456173
4434,29.3764,88471840
4435,29.7286,88524347
4436,28.666,88545837
4437,33.4993,88589547
4438,32.121,88633744
4439,29.0388,88673926
4440,29.4024,88727641
4441,29.2915,88748826
4442,29.2681,88784133
4443,29.6715,88829881
4444,29.383,88893561
4445,33.6636,88915957
4446,29.3751,88912908
4447,28.2537,88994025
4448,30.658,89052487
4449,29.6148,89077293
4450,29.0341,89088464
4451,31.0275,89138365
4452,29.5124,89189258
4453,29.5199,89222360
4454,33.3017,89275932
4455,29.4564,89311485
4456,28.8601,89365325
4457,29.5277,89397365
4458,29.0314,89434293
4459,29.8551,89447443
4460,40.6185,89513437
4461,29.7877,89538835
4462,29.6517,89606585
4463,29.9658,89651980
4464,29.4891,89675037
4465,30.9017,89699406
4466,29.545,89759274
4467,29.7157,89773182
4468,29.3357,89831498
4469,33.0279,89893772
4470,29.9097,89919976
4471,29.9257,89947858
4472,30.4106,89979829
4473,31.4832,90035223
4474,37.9703,90067401
4475,42.994,90112399
4476,35.4875,90151878
4477,33.3671,90188837
4478,35.5821,90229346
4479,33.8238,90268518
4480,41.7353,90328742
4481,34.1152,90370634
4482,41.3893,90415307
4483,37.351,90428067
4484,33.4174,90501483
4485,40.5483,90527693
4486,34.2992,90554541
4487,33.8706,90600606
4488,36.9367,90639658
4489,35.7494,90672757
4490,38.1399,90722240
4491,36.8954,90757728
4492,39.7958,90802882
4493,37.6033,90850425
4494,30.9097,90887365
4495,30.6515,90917114
4496,32.4426,90954764
4497,37.7628,91022699
4498,30.7666,91043430
4499,30.2037,91060625
4500,30.9262,91129543
4501,30.5642,91138215
4502,30.6149,91209073
4503,29.5618,91229517
4504,34.5742,91266912
4505,30.2174,91326459
4506,31.1936,91363356
4507,31.9756,91405229
4508,30.2902,91448034
4509,30.011,91488338
4510,30.1899,91536361
4511,29.7134,91554683
4512,29.7806,91618215
4513,29.8825,91671722
4514,30.368,91711874
4515,30.8366,91718395
4516,34.0978,91774857
4517,30.2459,91816130
4518,32.1695,91845551
4519,30.1137,91897682
4520,30.1352,91923659
4521,30.2687,91997409
4522,30.5884,92025154
4523,30.0243,92070738
4524,31.2894,92096195
4525,30.6214,92129290
4526,30.5062,92158227
4527,31.03,92225871
4528,34.1948,92255958
4529,34.6743,92300443
4530,30.1285,92355233
4531,33.4869,92398964
4532,30.5177,92433524
4533,30.233,92484575
4534,30.5199,92487033
4535,35.5631,92547665
4536,30.4155,92571447
4537,31.0815,92637990
4538,30.3377,92673908
4539,33.632,92704964
4540,36.4238,92754035
4541,30.8067,92816381
4542,35.2544,92820061
4543,43.5754,92863945
4544,30.2946,92907797
4545,30.134,92946110
4546,30.0704,92988457
4547,34.6875,93029923
4548,30.819,93086202
4549,32.1415,93108527
4550,31.6391,93159257
4551,31.1109,93192973
4552,30.6832,93250007
4553,31.5266,93304675
4554,30.5514,93300847
4555,30.7296,93375245
4556,32.7973,93383786
4557,30.2557,93456363
4558,33.3798,93507958
4559,30.296,93524488
4560,30.3696,93570146
4561,31.1123,93629657
4562,31.4022,93651122
4563,30.4775,93700204
4564,31.5123,93736061
4565,30.8406,93779930
4566,43.3177,93814246
4567,35.3201,93872806
4568,42.1213,93906154
4569,34.6928,93938764
4570,47.0461,93969553
4571,35.2066,94031488
4572,34.5229,94055354
4573,34.0423,94136734
4574,37.4419,94162676
4575,36.7123,94173588
4576,34.7005,94233282
4577,38.6372,94242386
4578,37.3981,94319830
4579,38.9915,94367321
4580,38.3836,94404496
4581,38.3041,94444038
4582,37.5479,94479308
4583,39.7048,94529080
4584,39.5702,94534192
4585,31.8785,94599064
4586,46.6997,94664495
4587,35.2976,94700943
4588,36.3409,94715913
4589,33.7635,94765605
4590,31.4584,94815250
4591,32.2373,94862535
4592,32.103,94873122
4593,38.1356,94964550
4594,34.7034,94961480
4595,32.2098,95010349
4596,43.2976,95040859
4597,36.5313,95114188
4598,32.3279,95149438
4599,31.4161,95170333
4600,31.4747,95208596
4601,37.7301,95257513
4602,37.5705,95296835
4603,31.1649,95348450
4604,31.8456,95367431
4605,32.0723,95436218
4606,30.8697,95472294
4607,32.0074,95483510
4608,31.6387,95552567
4609,32.7533,95604389
4610,33.6332,95638686
4611,31.2725,95671151
4612,31.7047,95703980
4613,35.5281,95719070
4614,32.3247,95802656
4615,31.7613,95842518
4616,34.9378,95872670
4617,36.2827,95939476
4618,33.7104,95948106
4619,35.446,95999225
4620,33.6277,96042668
4621,32.5591,96103078
4622,31.4455,96125474
4623,32.182,96186785
4624,31.9216,96210098
4625,52.581,96263056
4626,33.2816,96296943
4627,34.2258,96329280
4628,32.4979,96373048
4629,31.2352,96425260
4630,33.0279,96464372
4631,31.6983,96526226
4632,32.0267,96565549
4633,34.0427,96570278
4634,32.4819,96643741
4635,33.021,96704650
4636,31.639,96695959
4637,32.9329,96725565
4638,32.5988,96820687
4639,31.9633,96838423
4640,31.9187,96861595
4641,32.8145,96933762
4642,32.4382,96981392
4643,32.3099,96991719
4644,32.1889,97030929
4645,31.899,97108548
4646,34.7821,97128374
4647,32.3222,97205562
4648,32.0091,97222091
4649,32.3275,97260164
4650,32.1511,97316142
4651,32.4875,97351109
4652,33.638,97386127
4653,32.403,97430847
4654,33.2437,97461062
4655,31.9576,97492900
4656,31.9087,97554755
4657,34.0286,97596240
4658,33.8711,97653942
4659,34.4015,97676030
4660,32.072,97724261
4661,32.5559,97759191
4662,36.7261,97812807
4663,32.4671,97852938
4664,42.5079,97887440
4665,31.9474,97939466
4666,34.1468,97961648
4667,33.2947,98030543
4668,32.3543,98057389
4669,34.4662,98090849
4670,33.8315,98134158
4671,33.3205,98180001
4672,32.4246,98214533
4673,31.9473,98276326
4674,37.673,98291577
4675,33.102,98338174
4676,34.1352,98397247
4677,32.7003,98432679
4678,32.5871,98467740
4679,33.8317,98514766
4680,32.6806,98573959
4681,33.2613,98600118
4682,32.1286,98622221
4683,38.3918,98703320
4684,36.6991,98739312
4685,31.6951,98782917
4686,35.2816,98816805
4687,32.8896,98868956
4688,34.0102,98915461
4689,32.0381,98944196
4690,32.6954,98977161
4691,36.1786,99029825
4692,35.6537,99050022
4693,32.6892,99142515
4694,32.7441,99157365
4695,33.4816,99172921
4696,33.0587,99242061
4697,34.7486,99300166
4698,33.1709,99305547
4699,32.745,99361156
4700,32.7138,99398441
4701,33.4534,99452238
4702,32.5956,99485493
4703,32.9795,99511705
4704,51.9339,99581445
4705,32.8283,99616711
4706,33.5095,99648918
4707,32.9375,99701067
4708,32.6807,99765936
4709,37.0744,99784331
4710,35.0084,99841008
4711,33.1074,99880202
4712,32.6195,99907476
4713,34.6557,99954308
4714,32.9786,99997090
4715,33.2337,100034206
4716,32.949,100088707
4717,34.3528,100132404
4718,33.2473,100140872
4719,32.8944,100225746
4720,33.1566,100307081
4721,34.4015,100311923
4722,36.2681,100355811
4723,35.11,100393165
4724,33.464,100443278
4725,38.9012,100464157
4726,32.7712,100476296
4727,33.1027,100515306
4728,34.738,100598604
4729,32.5125,100615575
4730,33.2907,100677442
4731,34.2829,100712279
4732,32.5334,100778966
4733,36.6085,100808843
4734,34.5321,100861239
4735,33.3615,100880683
4736,33.5945,100915376
4737,33.7056,100963894
4738,32.7917,100996486
4739,33.3622,101057680
4740,33.4547,101127518
4741,33.7985,101144107
4742,33.5612,101180887
4743,33.2067,101227524
4744,34.2199,101284560
4745,34.2803,101306691
4746,33.1958,101357428
4747,36.8404,101410252
4748,33.4755,101453708
4749,34.9789,101483185
4750,33.4227,101540171
4751,38.0067,101582828
4752,34.679,101644041
4753,39.1457,101629988
4754,33.5824,101689724
4755,35.3805,101744532
4756,46.5501,101810690
4757,33.4062,101846945
4758,33.3351,101886710
4759,33.4633,101908369
4760,33.0144,101955670
4761,33.4764,101997939
4762,34.7226,102060507
4763,34.3408,102102639
4764,34.9446,102140222
4765,33.58,102162362
4766,33.6857,102222002
4767,33.4808,102268210
4768,32.9824,102308093
4769,34.9348,102351681
4770,33.5807,102404985
4771,34.4373,102428391
4772,33.6617,102492141
4773,34.6416,102502246
4774,34.3612,102567958
4775,34.6449,102634360
4776,33.9669,102651565
4777,35.8494,102666190
4778,33.8319,102751333
4779,33.5143,102777259
4780,33.45,102818037
4781,41.1705,102903243
4782,33.8444,102882552
4783,34.5256,102952318
4784,33.3521,102990700
4785,33.5127,103018079
4786,38.1076,103055379
4787,37.6233,103117752
4788,36.6795,103146873
4789,34.8408,103209192
4790,33.6906,103262431
4791,35.6054,103285878
4792,33.5289,103339180
4793,34.0352,103364029
4794,34.5999,103422315
4795,34.0075,103468279
4796,34.2014,103508904
4797,38.0926,103547715
4798,37.4242,103587810
4799,38.6858,103619925
4800,36.0555,103677636
4801,38.1164,103719323
4802,34.1548,103787091
4803,41.0149,103798385
4804,34.9952,103885354
4805,34.6631,103901791
4806,34.7058,103919778
4807,46.5123,103972880
4808,33.7044,104029987
4809,33.5672,104068214
4810,34.0251,104120004
4811,35.5678,104174462
4812,33.7878,104198995
